lon,lat,e_vel,n_vel,e_err,n_err,cve,site
74.379000,42.302000,-0.070000,2.891000,0.400000,0.400000,0.000000,ZKK4
82.566000,47.611000,0.008000,0.769000,0.700000,0.700000,0.000000,ZTR4
139.548000,39.186000,-12.412500,3.668500,0.326717,0.320807,0.000000,019B
100.612401,14.079448,-2.829000,-4.867077,0.513791,0.538430,0.000000,AITB
30.609205,36.828753,-12.376620,-5.958603,0.453708,0.397654,0.000000,ANT0
41.858174,9.613036,3.362025,5.138484,0.501087,0.378452,0.000000,ETDD
139.703000,39.942000,-13.422000,4.140000,0.410000,0.410000,0.000000,G104
139.546000,38.563000,-17.159000,4.832000,0.627000,0.517000,0.000000,G105
127.825500,26.174000,8.276500,-26.689000,0.206166,0.228141,0.000000,G124
136.081000,20.426000,-71.143000,32.533000,1.039000,0.734000,0.000000,G140
141.753000,39.020000,-36.525000,6.557000,1.063000,0.771000,0.000000,G205
127.665000,26.213000,7.352000,-26.966000,0.376000,0.340000,0.000000,G212
70.316840,39.006477,-0.850143,4.382341,0.225504,0.265117,0.000000,GARM
102.105151,6.226000,0.254515,1.093125,0.443059,0.376121,0.000000,GETI
139.351232,37.929192,-17.339937,3.822672,0.580312,0.550826,0.000000,J234
122.943000,24.454000,8.913000,-70.809000,0.817000,0.803000,0.000000,J499
127.232000,26.583000,7.034000,-26.140000,0.897000,0.879000,0.000000,J739
127.972000,26.483000,10.477000,-25.087000,0.930000,0.894000,0.000000,J740
127.833000,26.447000,8.497000,-25.553000,1.111000,0.964000,0.000000,J741
127.144000,26.373000,7.858000,-26.271000,0.739000,0.612000,0.000000,J742
126.739000,26.348000,6.906000,-28.747000,0.859000,0.948000,0.000000,J743
127.345000,26.179000,8.092000,-26.054000,0.859000,0.457000,0.000000,J744
124.301000,24.537000,11.824000,-42.685000,0.952000,0.699000,0.000000,J749
123.796000,24.062000,17.106000,-50.082000,0.736000,0.753000,0.000000,J751
139.226019,37.828079,-16.269476,3.980181,0.593729,0.509314,0.000000,J805
140.596000,39.508000,-20.061000,5.746000,1.107000,0.947000,0.000000,J926
140.183000,38.938000,-18.804000,3.372000,1.241000,0.784000,0.000000,J930
140.658618,35.955227,-20.359171,0.768944,0.642092,0.518160,0.000000,KSMV
126.910119,35.178188,3.805200,-0.326721,0.401983,0.492003,0.000000,KWNJ
83.895000,29.179000,7.604000,25.112000,0.634000,0.391000,0.000000,MSTG
141.204000,39.111000,-31.201000,7.130000,0.745000,0.712000,0.000000,MZS0
85.521000,27.693000,8.857000,34.567689,0.376772,0.380653,0.000000,NAGA
48.335911,32.417853,-1.425161,17.736029,0.698324,0.341355,0.000000,NILO
127.666000,26.094000,10.099000,-24.073000,0.673000,0.818000,0.000000,OKN0
134.450000,7.328000,-89.361000,33.119000,0.273000,0.221000,0.000000,PAL0
121.397000,13.932000,-42.108000,14.707000,0.630000,0.614000,0.000000,PCAN
120.499179,14.982967,-49.109379,10.816139,0.717531,0.406707,0.000000,PFLO
98.304000,7.759000,9.620000,5.807000,0.508000,0.647000,0.000000,PHUK
106.791000,20.696000,8.198000,-4.089000,1.169000,0.823000,0.000000,QT02
70.741000,22.293000,8.626000,30.915000,0.790000,0.639000,0.000000,RAJ0
51.082000,28.919000,0.831000,21.497000,0.659000,0.638000,0.000000,REIH
53.822000,32.313000,0.349000,14.247000,0.457000,0.930000,0.000000,ROS3
118.121000,5.842000,0.245000,-3.396000,0.544000,1.112000,0.000000,SAN8
109.221346,34.369000,6.177950,-3.297213,0.383145,0.372877,0.000000,XIAN
61.517000,31.049000,1.525000,2.408000,0.723000,0.694000,0.000000,ZAB0
47.146000,40.626000,0.390810,4.898364,0.980000,1.010000,0.000000,YEVL
48.213500,30.377800,1.013741,20.861193,0.120000,0.100000,0.000000,ABDN
57.897300,26.457200,1.192703,12.818357,0.480000,0.340000,0.000000,ANGN
56.580000,29.239200,1.916238,14.929050,0.120000,0.120000,0.000000,BAFT
56.046100,31.840700,1.080135,12.803316,0.100000,0.100000,0.000000,BAHD
50.216900,30.605700,-2.357030,18.907257,0.110000,0.110000,0.000000,BEBN
46.051900,37.369900,-0.793599,12.825528,0.380000,0.720000,0.000000,BNAB
51.213200,35.728700,-0.886727,12.800099,0.440000,0.470000,0.000000,CHIT
57.330200,29.237700,3.549072,12.292989,0.410000,0.830000,0.000000,DBST
59.069200,37.466200,0.402309,1.358650,0.200000,0.190000,0.000000,DRGZ
54.414100,34.040100,0.596777,13.406111,0.590000,0.420000,0.000000,GNDG
60.009800,33.603900,1.320033,2.660729,0.230000,0.270000,0.000000,HJBD
48.253400,32.669900,-3.113544,15.610922,0.270000,0.280000,0.000000,HOSN
46.397400,33.588700,-2.912041,17.303287,0.100000,0.100000,0.000000,ILLM
47.124700,34.356100,-0.368031,10.958506,1.170000,0.500000,0.000000,KMSH
48.278700,33.433400,-3.962804,14.940749,0.140000,0.130000,0.000000,KRAD
53.203400,27.363700,3.908522,19.965360,0.220000,0.140000,0.000000,LAMD
57.288400,30.071600,2.021093,15.113329,0.180000,0.160000,0.000000,MHAN
44.771000,37.985100,-1.431087,14.163671,0.490000,0.390000,0.000000,MMKN
60.038200,31.542000,2.945377,6.530488,0.350000,0.470000,0.000000,NEHB
60.253600,26.253600,2.769774,5.798658,0.440000,0.370000,0.000000,NKSR
51.098600,35.486800,-0.527457,11.965930,0.228254,0.222036,0.000000,ROKM
46.311200,36.221100,-1.801966,15.523848,0.160000,0.230000,0.000000,SAGZ
50.468600,34.484200,-0.961300,13.535463,0.100000,0.090000,0.000000,SALF
55.107500,30.146200,0.342682,14.150720,0.120000,0.110000,0.000000,SBAK
57.681700,30.412200,2.523468,8.810123,0.190000,0.200000,0.000000,SDAD
51.706100,32.517700,0.092402,13.586503,0.330000,0.120000,0.000000,SFHN
57.822700,37.437200,-2.083438,3.438968,0.520000,0.820000,0.000000,SHRN
47.014600,35.255200,-2.658318,14.519235,0.370000,0.350000,0.000000,SNDJ
47.392800,37.579400,0.533737,13.176722,0.290000,0.170000,0.000000,TKCE
57.248500,34.901900,1.280705,9.083652,0.370000,0.540000,0.000000,TPTG
56.771900,35.589600,0.959553,10.117506,0.530000,0.560000,0.000000,ZMAN
56.607700,30.833200,-0.379746,14.108827,0.200000,0.250000,0.000000,ZRND
75.032000,33.596000,-0.821508,27.934909,0.520000,0.560000,0.000000,KULG
74.055000,34.084000,0.070511,27.613536,0.910000,0.980000,0.000000,URII
106.917000,39.170000,4.179921,-1.390000,0.141478,0.152801,0.000000,D365
106.800000,35.100000,8.480741,-6.180000,0.127105,0.194993,0.000000,G359
106.570000,38.208000,5.080000,-0.230000,0.162000,0.176238,0.000000,D371
106.560000,34.730000,7.790000,-1.890000,0.117499,0.095885,0.000000,G362
106.440000,38.890000,4.964296,-0.341679,0.158707,0.168452,0.000000,D367
106.210000,35.250000,6.257712,-2.469557,0.203770,0.202704,0.000000,G356
105.770000,39.360000,4.870000,-0.164640,0.213437,0.212211,0.000000,D364
105.390000,38.765000,5.080000,0.510000,0.123321,0.123321,0.000000,D368
105.200000,35.215000,7.680000,-1.030000,0.130690,0.117132,0.000000,G357
104.917500,34.004500,8.543629,-0.980133,0.115205,0.127671,0.000000,H304
104.197000,34.700000,9.720464,1.282928,0.274545,0.268049,0.000000,H301
103.900000,34.200000,11.288615,0.032538,0.139399,0.172557,0.000000,H303
101.900000,34.600000,11.300479,2.436637,0.118828,0.116276,0.000000,G364
101.708500,35.051000,11.288823,3.648914,0.250000,0.253032,0.000000,G360
100.805000,35.220000,12.376627,5.140526,0.187983,0.181332,0.000000,G358
100.220000,38.005000,7.622149,2.798855,0.180693,0.205624,0.000000,G334
106.350000,35.680000,2.613291,-3.811121,0.930000,1.060000,0.000000,6PN2
106.290000,35.690000,7.223366,-0.220451,0.540000,0.560000,0.000000,NX42
106.290000,35.810000,7.323824,-5.390451,0.620000,0.630000,0.000000,NX44
106.150000,35.800000,7.293871,-2.578887,0.880000,0.880000,0.000000,NX37
105.830000,36.390000,7.676265,-2.035311,0.720000,0.760000,0.000000,DZ13
105.690000,36.750000,7.817650,-0.613746,0.740000,0.800000,0.000000,QH12
105.620000,36.450000,9.366602,-2.252964,0.490000,0.520000,0.000000,QH23
105.560000,36.670000,9.287434,1.517707,0.720000,0.780000,0.000000,QH14
105.480000,36.590000,8.157188,-0.931398,0.620000,0.670000,0.000000,QH17
105.390000,36.670000,8.597525,0.639608,0.670000,0.740000,0.000000,JWSD
105.090000,36.630000,9.987532,0.812964,0.530000,0.570000,0.000000,MYSD
104.740000,36.890000,10.668630,-0.313119,0.650000,0.730000,0.000000,QH03
104.730000,36.700000,9.947953,-1.913007,0.870000,0.870000,0.000000,QH06
105.450000,36.410000,10.546547,-2.361063,0.850000,0.900000,0.000000,NX13
105.420000,36.470000,11.736782,0.239273,0.750000,0.800000,0.000000,NX11
96.028034,17.369957,5.298634,17.557513,0.426732,0.456356,0.000000,GYBU
91.780000,22.370000,15.198530,36.739191,0.100000,0.100000,0.000000,CHIT
94.848255,22.432007,0.530208,22.008218,0.387138,0.361126,0.000000,KANI
95.720000,22.570000,-1.522064,22.010079,0.900000,1.000000,0.000000,SWBO
96.119481,22.588223,0.264355,2.239604,0.396323,0.422990,0.000000,SDWN
93.602234,22.632228,0.797231,26.194684,0.322401,0.288860,0.000000,HAKA
89.530000,22.850000,14.307406,36.920446,0.200000,0.500000,0.000000,KLNA
88.740000,22.900000,13.889162,37.802190,0.600000,0.400000,0.000000,ICHA
90.390000,23.800000,14.135381,34.757472,0.200000,0.200000,0.000000,DHAK
91.390000,23.990000,12.639836,36.932272,0.200000,0.300000,0.000000,MPUR
91.754135,24.306398,9.835773,36.004103,0.282596,0.351602,0.000000,SRIM
90.400000,24.410000,14.083110,35.660225,0.100000,0.100000,0.000000,VLKA
91.835500,24.924500,13.688374,33.429392,0.148661,0.090139,0.000000,SLET
90.340000,25.120000,13.124691,35.843708,0.200000,0.300000,0.000000,HGAT
91.810000,26.120000,11.185518,32.747407,0.100000,0.100000,0.000000,KPRA
91.740000,26.320000,12.870347,32.228229,0.300000,0.300000,0.000000,ABNG
89.630000,27.590000,13.233001,31.158036,0.900000,0.700000,0.000000,DODI
89.730000,27.910000,16.927246,26.625621,0.900000,0.900000,0.000000,GASA
89.730000,27.790000,15.283855,30.195621,0.800000,0.800000,0.000000,KABU
90.680000,27.180000,13.270474,33.187256,0.600000,1.000000,0.000000,ZHEM
35.644000,30.981000,-1.673969,11.921071,0.240000,0.260000,0.000000,BUR0
35.438000,30.443000,-0.992187,11.450025,0.240000,0.240000,0.000000,SUL0
68.858700,39.112300,1.570000,6.150000,0.610000,1.130000,0.000000,YGNA
69.245400,38.345920,-8.350318,5.083141,0.624039,0.529009,0.000000,GF20
69.576185,37.983900,-4.371666,5.523598,0.671658,0.337083,0.000000,GF19
69.819200,37.922900,-17.470000,7.240000,0.160000,0.580000,0.000000,KULC
69.860400,38.006100,-15.220000,6.000000,0.860000,0.750000,0.000000,GF18
69.935500,38.906400,-3.530000,1.620000,0.890000,1.010000,0.000000,GF07
70.201220,39.120420,-0.990597,3.979633,0.618809,0.254558,0.000000,T170
70.238300,38.798800,-16.950000,6.060000,0.690000,0.650000,0.000000,GF01
70.292380,40.194020,0.205000,5.940000,0.375766,0.453679,0.000000,CAP1
70.946200,38.895900,-11.480000,10.580000,0.290000,0.640000,0.000000,SHKC
71.232780,38.404105,-9.040000,14.975000,0.360902,0.561471,0.000000,PISH
71.664380,37.840710,-8.980000,16.330000,0.179234,0.202299,0.000000,KHUF
71.675075,38.518085,-12.592593,13.713120,0.513931,0.282002,0.000000,SEDA
71.777805,37.296995,-7.670000,19.345000,0.236907,0.211009,0.000000,BRAO
71.922805,38.095410,-9.382697,15.442408,0.495025,0.649038,0.000000,DRJA
72.365775,37.375600,-5.340000,19.225000,0.262393,0.267675,0.000000,JAVS
72.667875,39.494715,-1.630610,8.190642,0.389936,0.446878,0.000000,BRDB
73.105800,38.553780,-5.533671,18.076408,0.347635,0.464247,0.000000,ATSA
73.120100,37.461100,-5.350172,21.773393,0.326841,0.357946,0.000000,ABLA
73.279675,38.902415,-5.189212,12.085546,0.381608,0.411400,0.000000,AJLA
73.415120,37.793310,-5.398746,22.979364,0.333242,0.440114,0.000000,BZRA
73.617720,38.560295,1.701212,21.867513,0.511004,0.190066,0.000000,AKBA
73.784875,37.678105,-4.495000,22.205000,0.342235,0.234307,0.000000,GURU
74.422720,37.520275,-2.705000,23.740000,0.288444,0.229837,0.000000,SALA
74.814410,37.472320,-2.465000,23.380000,0.205183,0.328824,0.000000,KOZI
38.776943,7.799630,3.316021,4.328835,0.473456,0.453891,0.000000,A03G
38.910283,15.339665,-1.099365,6.264877,0.897000,0.880000,0.000000,ASMA
51.885100,47.093272,-0.041131,0.610670,0.818000,0.688000,0.000000,ATYR
35.640082,32.090970,-2.812003,9.493291,0.550000,0.689000,0.000000,BALJ
127.212638,34.764076,8.780612,1.541313,0.803000,0.508000,0.000000,BOSN
124.630429,37.967225,3.714209,-0.115211,0.752000,0.722000,0.000000,BRD5
127.710774,37.869451,4.748500,0.043731,0.456000,0.442000,0.000000,CHC1
127.155258,36.878007,4.963791,0.860377,0.680000,0.893000,0.000000,CHE4
129.056351,36.435627,4.867411,1.893297,0.664000,0.553000,0.000000,CHSG
128.693000,35.236120,5.126591,3.106289,0.427000,0.477000,0.000000,CHW1
127.304995,38.147891,5.423991,0.766882,0.610000,0.448000,0.000000,CLWN
99.374378,10.724651,-7.613813,-6.095757,0.499000,0.351000,0.000000,CPNM
91.464261,26.860602,11.353802,33.965640,0.412000,0.601000,0.000000,DEOT
34.194833,35.536949,-7.344564,3.968708,0.280379,0.331436,0.000000,DIPK
108.481753,11.945273,2.475583,-0.435391,0.630000,0.737000,0.000000,DLTV
125.612870,7.071865,-53.283124,7.956163,0.887000,1.141000,0.000000,DVAO
48.812457,55.839939,-1.084902,1.548686,0.744000,0.890000,0.000000,EAOZ
39.506036,39.745920,-10.688349,5.716938,0.266348,0.226630,0.000000,ERZ1
100.494096,5.145570,-2.340842,0.591917,0.534000,0.414000,0.000000,EUSM
136.002645,34.292927,-15.397313,8.399884,0.694000,0.498000,0.000000,G009
133.140186,34.515622,-1.151764,7.481402,0.446000,0.381000,0.000000,G033
129.958947,32.768305,2.153442,-0.378348,0.451000,0.469000,0.000000,G068
132.982170,32.869483,-34.247044,23.212767,0.870000,0.579000,0.000000,G125
133.940869,33.722511,-19.515516,15.724877,0.590000,0.530000,0.000000,G131
141.142177,41.833997,-9.102180,-4.152174,0.683000,0.643000,0.000000,G173
140.294993,40.575183,12.717116,-17.116512,1.241000,0.818000,0.000000,G174
140.990227,40.921155,-2.659581,-15.541815,0.699000,0.481000,0.000000,G175
133.785025,33.854528,-16.399983,10.964095,0.525054,0.523113,0.000000,G189
133.937746,33.878862,-16.654243,11.705361,0.663000,0.650000,0.000000,G192
140.883346,42.857931,-11.826158,0.045106,0.442510,0.552400,0.000000,G219
139.747650,35.677175,-10.429395,6.341712,0.742000,0.657000,0.000000,G222
126.838333,37.542517,6.702951,-0.277225,0.581000,0.461000,0.000000,GANS
129.214120,35.240953,4.406023,3.343244,0.671000,0.626000,0.000000,GIJN
101.130276,5.439012,-2.635184,2.487396,1.115000,0.753000,0.000000,GRIK
37.871020,55.906362,0.800494,-1.685042,0.596000,0.742000,0.000000,GZ1L
127.709240,35.162415,4.908189,1.547445,0.652000,0.506000,0.000000,HADG
92.980448,12.035226,-24.014728,14.077334,0.785000,0.562000,0.000000,HAV2
128.194330,37.709159,4.293785,1.903535,0.473000,0.415000,0.000000,HONC
35.785225,33.308155,-2.318571,10.596598,0.562958,0.513619,0.000000,HRMN
140.318236,35.530116,-9.078159,2.337727,0.969000,0.509000,0.000000,I027
92.037725,24.403789,8.141861,37.745762,0.490000,0.690000,0.000000,ICPS
33.762932,41.979001,-0.707728,3.687365,0.239283,0.432601,0.000000,INE1
140.218955,36.208831,-7.783677,-0.359098,0.527502,0.445513,0.000000,ISHI
143.331004,42.321594,-34.399059,12.340156,0.605000,0.505000,0.000000,J015
143.156531,42.005856,-26.031296,3.543093,0.797000,0.728000,0.000000,J019
140.747826,41.826073,-7.613509,-7.185948,0.552000,0.587000,0.000000,J022
141.213275,41.300772,-9.377733,-8.845549,0.741000,0.559000,0.000000,J024
142.935389,42.130936,-27.535993,4.797938,0.981000,0.500000,0.000000,J144
140.635892,41.043222,-0.448299,-12.843332,0.638000,0.534000,0.000000,J151
141.197831,40.625070,-0.999288,-19.085637,0.950000,0.744000,0.000000,J153
140.578148,40.523654,-20.915441,7.370711,0.572000,0.963000,0.000000,J155
141.076475,40.291076,-25.234650,6.605914,0.988000,0.800000,0.000000,J157
140.577349,40.325047,-21.335774,7.679601,0.649000,0.761000,0.000000,J181
140.787335,40.215440,-22.153980,7.233470,0.788000,0.927000,0.000000,J183
138.789982,37.311315,23.379543,6.122335,0.790000,0.413000,0.000000,J240
135.665437,34.988572,-4.446931,7.735746,1.007000,0.962000,0.000000,J333
130.638376,30.381722,4.626244,-9.180632,0.420000,0.580000,0.000000,J493
140.666868,42.123144,-11.076646,-1.927070,0.576000,0.888000,0.000000,J528
143.315695,42.125587,-32.700589,10.672225,0.830000,0.539000,0.000000,J532
140.821985,41.145546,-3.500994,-10.925785,0.693000,0.666000,0.000000,J535
141.131807,40.862361,-3.294528,-15.255579,0.703000,0.613000,0.000000,J537
140.589225,40.706276,5.846251,-17.387761,1.151000,0.862000,0.000000,J538
141.376210,40.676398,-4.488657,-15.741573,0.855000,0.748000,0.000000,J539
140.803347,40.643567,-21.703865,7.683664,0.908000,0.882000,0.000000,J541
140.135877,37.424507,23.386193,5.902301,1.007000,0.479000,0.000000,J561
140.164757,36.952306,16.373672,1.346337,0.786000,0.853000,0.000000,J585
139.805748,36.979582,15.842233,6.274920,0.982000,0.491000,0.000000,J586
138.591445,36.616318,4.669358,6.342377,0.823000,0.610000,0.000000,J591
130.424379,30.395757,4.153732,-8.380780,0.354000,0.491000,0.000000,J727
130.554547,30.236353,4.099888,-8.782555,0.483000,0.632000,0.000000,J728
143.151974,42.486411,-33.114508,10.321515,0.701000,0.656000,0.000000,J793
138.944817,36.778061,9.481753,7.896807,0.906000,0.512000,0.000000,J802
140.810538,40.834407,0.267823,-15.853352,0.660000,0.575000,0.000000,J844
141.094467,41.466160,-6.855484,-7.111644,0.919000,0.881000,0.000000,J894
140.983813,41.199664,-6.187240,-10.616688,0.660000,0.557000,0.000000,J895
141.106023,40.579981,1.253921,-20.959075,1.022000,0.879000,0.000000,J899
141.331994,40.508759,-0.139646,-22.152525,0.942000,0.910000,0.000000,J901
140.941590,40.447634,-24.830158,8.003558,0.955000,0.939000,0.000000,J902
140.408152,40.183317,-21.003318,4.693204,0.635000,1.210000,0.000000,J922
139.686345,37.326210,25.195395,3.710031,0.940000,0.378000,0.000000,J941
140.212746,37.293041,11.057815,5.527034,1.103000,0.898000,0.000000,J942
140.376270,37.023581,17.774811,-0.720215,0.784000,0.784000,0.000000,J945
140.035409,37.124700,14.115571,5.856235,1.272000,0.492000,0.000000,J948
139.505314,36.872247,13.246021,6.383311,0.904000,0.518000,0.000000,J949
138.634599,37.212113,21.766424,5.432684,0.868000,0.346000,0.000000,J962
138.624250,36.856686,11.770927,9.790173,0.848000,0.595000,0.000000,J982
126.904718,33.467803,4.857888,-1.412496,0.412000,0.614000,0.000000,JEJ1
120.465118,36.384750,6.917315,-1.082059,0.739000,0.661000,0.000000,JIMO
120.001820,35.888153,7.381632,-1.288390,0.470022,0.417171,0.000000,JNAN
105.843948,21.004585,5.047939,-3.588545,0.515000,0.498000,0.000000,JNAV
126.261513,34.481532,5.219097,0.054568,0.626000,0.616000,0.000000,JNDO
128.142297,36.137397,6.442899,1.149806,0.496000,0.811000,0.000000,KIMC
32.263043,48.518198,-1.035410,0.436183,0.494000,0.423000,0.000000,KRRS
120.559718,36.903161,7.511852,-1.027905,0.726000,0.749000,0.000000,LAIX
35.401362,31.327145,-1.128141,7.247742,0.489000,0.584000,0.000000,MAS5
128.377678,37.561943,-2.841542,2.655742,0.725000,1.096000,0.000000,MEON
35.585667,8.271240,-0.735580,7.009390,0.401000,0.348000,0.000000,METU
82.985019,55.012255,0.905641,-0.306903,0.520000,0.534000,0.000000,NSK1
124.658872,12.511908,-44.773934,40.237509,1.088000,0.998000,0.000000,PCAT
120.938808,15.446056,-52.636486,16.906613,0.567000,0.495000,0.000000,PCB2
125.643404,7.126490,-53.435226,11.110149,0.653000,0.662000,0.000000,PDAV
123.300078,9.321840,-31.175075,15.252455,1.033000,0.726000,0.000000,PDUM
125.131662,6.064913,-36.980479,4.749402,0.655000,0.739000,0.000000,PGEN
123.729726,13.161219,-41.164420,41.135780,0.791000,0.694000,0.000000,PLEG
123.627600,12.368898,-19.864288,13.007079,0.604000,0.476000,0.000000,PMAS
121.860141,13.474754,-30.984942,21.242295,1.004000,0.551000,0.000000,PMOG
119.417364,11.199785,0.022411,-1.351117,0.593000,0.458000,0.000000,PNDO
120.927631,14.981917,-52.913629,15.743248,0.521000,0.463000,0.000000,PSRF
121.414508,14.281649,-48.408069,17.658956,0.604000,0.556000,0.000000,PSTC
125.004231,11.249891,-41.393277,39.627166,0.815000,0.911000,0.000000,PTAC
124.755030,8.525923,-36.810664,14.330672,0.761000,0.611000,0.000000,PTGO
120.575615,16.004196,-57.790986,16.332516,0.537000,0.407000,0.000000,PURD
129.074850,35.233936,3.292545,1.883698,0.651000,0.415000,0.000000,PUSN
76.944585,52.284508,3.810054,1.707196,1.186000,0.764000,0.000000,PVLD
137.781534,36.517259,4.137243,7.277544,0.808000,0.843000,0.000000,R001
137.952413,36.465290,0.939933,10.543553,0.525343,0.449860,0.000000,R003
137.720822,36.559125,10.134770,6.545452,0.979000,0.564000,0.000000,R015
39.592569,47.239048,0.395173,0.008248,0.433000,0.806000,0.000000,RSTD
39.687929,47.208491,-1.496159,0.681538,0.309000,0.295000,0.000000,RSTZ
138.477950,36.379950,-2.367605,12.150748,0.476000,0.643000,0.000000,S046
143.034027,42.298996,-32.164764,5.729522,0.772000,1.108000,0.000000,S047
140.719570,36.708587,-0.236843,-8.091821,0.831000,0.685000,0.000000,S069
48.476942,40.009420,6.167140,11.855647,0.604000,0.641000,0.000000,SABD
46.639283,24.735841,4.650928,19.856401,0.649000,0.514000,0.000000,SAS0
128.183323,35.938127,4.456687,2.080479,0.465000,0.472000,0.000000,SEJU
103.815444,13.409277,9.066068,-0.247988,1.043000,1.009000,0.000000,SIEM
41.935785,37.931954,-5.902635,14.706492,0.187511,0.241969,0.000000,SIRT
35.183952,30.613632,-0.252049,9.533608,0.933000,0.883000,0.000000,SPIR
